0.000000 	 1.00 
0.300000 	 1.62 
0.600000 	 2.36 
0.900000 	 3.33 
1.200000 	 4.66 
1.500000 	 6.51 
1.800000 	 9.07 
2.100000 	 12.63 
2.400000 	 17.59 
2.700000 	 24.48 
3.000000 	 34.04 
